municipality_code,municipality_name,harvest_year,latitude,longitude,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm,yield_kg_ha
4309704,Humaitá,2007,-27.583116666666673,-53.988416666666666,0.0,6.0,0.0,1007.2000000000002,2760.0
4309704,Humaitá,2008,-27.583116666666673,-53.988416666666666,155.2540255163393,10.0,0.0,846.4000000000004,1680.0
4309704,Humaitá,2009,-27.583116666666673,-53.988416666666666,167.25968255031913,8.0,0.0,763.5999999999999,2100.0
4309704,Humaitá,2010,-27.583116666666673,-53.988416666666666,0.0,9.0,0.0,1086.6,2700.0
4309704,Humaitá,2011,-27.583116666666673,-53.988416666666666,0.0,6.0,0.0,1082.3000000000009,3000.0
4309704,Humaitá,2012,-27.583116666666673,-53.988416666666666,277.98004646262393,10.0,12.0,552.9000000000001,1200.0
4309704,Humaitá,2013,-27.583116666666673,-53.988416666666666,24.704192694401502,7.0,0.0,930.9000000000002,2500.0
4309704,Humaitá,2014,-27.583116666666673,-53.988416666666666,150.84315539835293,8.0,11.0,787.9999999999995,2700.0
4309704,Humaitá,2015,-27.583116666666673,-53.988416666666666,0.0,4.0,0.0,1003.0999999999996,3200.0
4309704,Humaitá,2016,-27.583116666666673,-53.988416666666666,0.0,16.0,0.0,1514.2,3000.0
4309704,Humaitá,2017,-27.583116666666673,-53.988416666666666,9.32348668343924,4.0,0.0,973.3000000000001,3400.0
4309704,Humaitá,2018,-27.583116666666673,-53.988416666666666,2.0709219691927254,8.0,0.0,1004.4000000000003,3400.0
4309704,Humaitá,2019,-27.583116666666673,-53.988416666666666,0.0,7.0,0.0,1028.7,3300.0
4309704,Humaitá,2020,-27.583116666666673,-53.988416666666666,91.50758575747216,7.0,4.0,764.4000000000005,3000.0
4309704,Humaitá,2021,-27.583116666666673,-53.988416666666666,52.05141407966507,7.0,0.0,648.3,3300.0
4309704,Humaitá,2022,-27.583116666666673,-53.988416666666666,267.27690608075847,10.0,21.0,859.6000000000001,840.0
4309704,Humaitá,2023,-27.583116666666673,-53.988416666666666,227.2353179496608,6.0,1.0,596.4999999999999,2400.0
4309704,Humaitá,2024,-27.583116666666673,-53.988416666666666,32.95836074156312,13.0,0.0,1733.7,3240.0
4312302,Miraguaí,1980,-27.508625,-53.739237499999994,0.0,0.0,0.0,0.0,1800.0
4312302,Miraguaí,1981,-27.508625,-53.739237499999994,0.0,2.0,0.0,425.9599999999999,1500.0
4312302,Miraguaí,1982,-27.508625,-53.739237499999994,150.1986865541082,18.0,2.0,755.7699999999998,1170.0
4312302,Miraguaí,1983,-27.508625,-53.739237499999994,0.0,5.0,0.0,1389.4100000000003,1589.0
4312302,Miraguaí,1984,-27.508625,-53.739237499999994,33.46612446708558,6.0,0.0,877.6399999999993,1600.0
4312302,Miraguaí,1985,-27.508625,-53.739237499999994,78.76967420571822,5.0,3.0,1059.0699999999997,1700.0
4312302,Miraguaí,1986,-27.508625,-53.739237499999994,204.21561936088344,4.0,11.0,661.0599999999998,1200.0
4312302,Miraguaí,1987,-27.508625,-53.739237499999994,58.189993962052924,10.0,1.0,892.5700000000003,1000.0
4312302,Miraguaí,1988,-27.508625,-53.739237499999994,126.62421054218719,5.0,1.0,768.7499999999998,900.0
4312302,Miraguaí,1989,-27.508625,-53.739237499999994,0.0,9.0,0.0,902.9099999999999,1800.0
4312302,Miraguaí,1990,-27.508625,-53.739237499999994,0.0,5.0,0.0,930.2500000000005,1300.0
4312302,Miraguaí,1991,-27.508625,-53.739237499999994,285.5390013224019,12.0,3.0,818.84,400.0
4312302,Miraguaí,1992,-27.508625,-53.739237499999994,0.0,11.0,3.0,1073.7799999999997,1800.0
4312302,Miraguaí,1993,-27.508625,-53.739237499999994,22.63578471156935,6.0,0.0,1069.8699999999997,1530.0
4312302,Miraguaí,1994,-27.508625,-53.739237499999994,0.0,5.0,0.0,1204.4099999999999,1260.0
4312302,Miraguaí,1995,-27.508625,-53.739237499999994,0.0,5.0,0.0,1202.7900000000002,1440.0
4312302,Miraguaí,1996,-27.508625,-53.739237499999994,0.0,3.0,4.0,1067.2799999999997,900.0
4312302,Miraguaí,1997,-27.508625,-53.739237499999994,0.0,4.0,0.0,1079.5400000000002,900.0
4312302,Miraguaí,1998,-27.508625,-53.739237499999994,0.0,6.0,0.0,2056.72,1500.0
4312302,Miraguaí,1999,-27.508625,-53.739237499999994,171.0593138913912,5.0,0.0,745.1199999999999,1500.0
4312302,Miraguaí,2000,-27.508625,-53.739237499999994,154.41212866939307,5.0,0.0,954.5500000000002,1800.0
4312302,Miraguaí,2001,-27.508625,-53.739237499999994,0.0,4.0,0.0,1181.7099999999994,1890.0
4312302,Miraguaí,2002,-27.508625,-53.739237499999994,215.58216223068075,9.0,1.0,778.7199999999997,840.0
4312302,Miraguaí,2003,-27.508625,-53.739237499999994,0.0,8.0,0.0,1416.5500000000004,2100.0
4312302,Miraguaí,2004,-27.508625,-53.739237499999994,144.81637335902985,11.0,0.0,1013.9499999999997,900.0
4312302,Miraguaí,2005,-27.508625,-53.739237499999994,346.645756162058,20.0,13.0,643.0899999999997,600.0
4312302,Miraguaí,2006,-27.508625,-53.739237499999994,200.00313433561396,8.0,2.0,813.6299999999994,1200.0
4312302,Miraguaí,2007,-27.508625,-53.739237499999994,0.0,6.0,1.0,1010.9499999999995,2700.0
4312302,Miraguaí,2008,-27.508625,-53.739237499999994,200.77900748095772,10.0,0.0,825.56,1260.0
4312302,Miraguaí,2009,-27.508625,-53.739237499999994,200.67247952088147,5.0,0.0,826.5099999999999,1800.0
4312302,Miraguaí,2010,-27.508625,-53.739237499999994,0.0,10.0,0.0,1254.4399999999998,1931.0
4312302,Miraguaí,2011,-27.508625,-53.739237499999994,23.96279495897808,4.0,0.0,1039.1100000000004,2880.0
4312302,Miraguaí,2012,-27.508625,-53.739237499999994,278.92050958677316,12.0,16.0,579.1499999999999,786.0
4312302,Miraguaí,2013,-27.508625,-53.739237499999994,203.91052685248798,8.0,7.0,1015.6200000000002,2500.0
4312302,Miraguaí,2014,-27.508625,-53.739237499999994,163.06453413161515,8.0,15.0,894.4599999999998,2700.0
4312302,Miraguaí,2015,-27.508625,-53.739237499999994,0.0,4.0,0.0,800.3499999999998,2700.0
4312302,Miraguaí,2016,-27.508625,-53.739237499999994,0.0,15.0,0.0,1286.8799999999999,2700.0
4312302,Miraguaí,2017,-27.508625,-53.739237499999994,1.220643932802866,5.0,0.0,1043.18,2700.0
4312302,Miraguaí,2018,-27.508625,-53.739237499999994,0.0,11.0,0.0,1166.6399999999999,3200.0
4312302,Miraguaí,2019,-27.508625,-53.739237499999994,148.15089929888006,8.0,5.0,838.47,2888.0
4312302,Miraguaí,2020,-27.508625,-53.739237499999994,260.3031305467447,8.0,16.0,630.9599999999995,2400.0
4312302,Miraguaí,2021,-27.508625,-53.739237499999994,211.55934459010317,6.0,4.0,574.5,3600.0
4312302,Miraguaí,2022,-27.508625,-53.739237499999994,351.144622333102,8.0,39.0,772.0299999999999,1200.0
4312302,Miraguaí,2023,-27.508625,-53.739237499999994,311.3291024394571,5.0,14.0,626.7899999999995,2400.0
4312302,Miraguaí,2024,-27.508625,-53.739237499999994,112.63246718389912,12.0,0.0,1490.3999999999987,2400.0
4313011,Nova Candelária,1997,-27.59861,-54.12866,29.179095874310775,5.0,0.0,1039.3,1140.0
4313011,Nova Candelária,1998,-27.59861,-54.12866,0.0,6.0,0.0,1904.700000000001,1260.0
4313011,Nova Candelária,1999,-27.59861,-54.12866,102.48414552720313,6.0,0.0,831.1999999999995,600.0
4313011,Nova Candelária,2000,-27.59861,-54.12866,101.57617146873396,7.0,0.0,875.8000000000004,1343.0
4313011,Nova Candelária,2001,-27.59861,-54.12866,0.0,6.0,0.0,1561.2000000000005,1560.0
4313011,Nova Candelária,2002,-27.59861,-54.12866,125.74827167080352,9.0,0.0,820.1,1248.0
4313011,Nova Candelária,2003,-27.59861,-54.12866,0.0,5.0,0.0,1307.0999999999995,2280.0
4313011,Nova Candelária,2004,-27.59861,-54.12866,182.8306250598809,8.0,0.0,913.5999999999999,672.0
4313011,Nova Candelária,2005,-27.59861,-54.12866,253.335383123523,18.0,3.0,657.1000000000003,320.0
4313011,Nova Candelária,2006,-27.59861,-54.12866,201.93977939130457,8.0,7.0,982.3000000000002,1350.0
4313011,Nova Candelária,2007,-27.59861,-54.12866,0.0,6.0,0.0,991.6999999999999,2400.0
4313011,Nova Candelária,2008,-27.59861,-54.12866,131.09248401415724,10.0,0.0,846.7999999999998,960.0
4313011,Nova Candelária,2009,-27.59861,-54.12866,177.5526173843893,8.0,0.0,764.8000000000003,1800.0
4313011,Nova Candelária,2010,-27.59861,-54.12866,0.0,10.0,1.0,1109.4000000000005,2280.0
4313011,Nova Candelária,2011,-27.59861,-54.12866,0.0,6.0,0.0,1080.6000000000001,2880.0
4313011,Nova Candelária,2012,-27.59861,-54.12866,285.7048276184458,12.0,12.0,561.9000000000002,480.0
4313011,Nova Candelária,2013,-27.59861,-54.12866,51.45548303137256,7.0,0.0,946.2000000000004,2400.0
4313011,Nova Candelária,2014,-27.59861,-54.12866,164.7238891966192,8.0,12.0,764.4999999999999,1920.0
4313011,Nova Candelária,2015,-27.59861,-54.12866,0.0,4.0,0.0,953.9000000000001,2700.0
4313011,Nova Candelária,2016,-27.59861,-54.12866,0.0,11.0,0.0,1533.3999999999996,3120.0
4313011,Nova Candelária,2017,-27.59861,-54.12866,0.9442879468217313,5.0,0.0,1017.4000000000003,3480.0
4313011,Nova Candelária,2018,-27.59861,-54.12866,0.0,10.0,0.0,1031.8,3180.0
4313011,Nova Candelária,2019,-27.59861,-54.12866,0.0,7.0,3.0,1022.9000000000003,2880.0
4313011,Nova Candelária,2020,-27.59861,-54.12866,120.9611387333744,7.0,9.0,744.9000000000004,2640.0
4313011,Nova Candelária,2021,-27.59861,-54.12866,66.07131871404034,7.0,0.0,648.5000000000003,2940.0
4313011,Nova Candelária,2022,-27.59861,-54.12866,267.9864140926303,14.0,31.0,869.5000000000002,1080.0
4313011,Nova Candelária,2023,-27.59861,-54.12866,262.0731330883612,6.0,1.0,613.8,1680.0
4313011,Nova Candelária,2024,-27.59861,-54.12866,63.9139856889142,9.0,3.0,1710.599999999999,3300.0
4315404,Redentora,1980,-27.58313529411765,-53.64262941176471,0.0,8.0,0.0,1272.499999999999,1800.0
4315404,Redentora,1981,-27.58313529411765,-53.64262941176471,31.736794435723816,5.0,0.0,820.5000000000006,1800.0
4315404,Redentora,1982,-27.58313529411765,-53.64262941176471,0.0,8.0,0.0,878.7000000000003,1200.0
4315404,Redentora,1983,-27.58313529411765,-53.64262941176471,0.0,6.0,0.0,1347.9000000000005,1910.0
4315404,Redentora,1984,-27.58313529411765,-53.64262941176471,78.64904458281116,8.0,0.0,713.4,1600.0
4315404,Redentora,1985,-27.58313529411765,-53.64262941176471,125.13764633444754,7.0,0.0,854.7,1650.0
4315404,Redentora,1986,-27.58313529411765,-53.64262941176471,73.92376945622354,6.0,0.0,683.4000000000002,1000.0
4315404,Redentora,1987,-27.58313529411765,-53.64262941176471,0.0,7.0,0.0,943.4999999999999,1500.0
4315404,Redentora,1988,-27.58313529411765,-53.64262941176471,5.176758653100243,5.0,0.0,963.4999999999998,1100.0
4315404,Redentora,1989,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,900.9999999999998,1800.0
4315404,Redentora,1990,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,1028.1999999999996,2100.0
4315404,Redentora,1991,-27.58313529411765,-53.64262941176471,267.492851162158,12.0,1.0,790.3999999999999,360.0
4315404,Redentora,1992,-27.58313529411765,-53.64262941176471,0.0,10.0,0.0,1177.2999999999995,2100.0
4315404,Redentora,1993,-27.58313529411765,-53.64262941176471,86.23758314239787,7.0,0.0,834.6,1800.0
4315404,Redentora,1994,-27.58313529411765,-53.64262941176471,0.0,9.0,0.0,1203.5000000000002,1800.0
4315404,Redentora,1995,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,1368.2999999999995,1800.0
4315404,Redentora,1996,-27.58313529411765,-53.64262941176471,0.0,9.0,0.0,1048.7000000000003,1450.0
4315404,Redentora,1997,-27.58313529411765,-53.64262941176471,0.0,5.0,0.0,1155.8000000000004,1800.0
4315404,Redentora,1998,-27.58313529411765,-53.64262941176471,0.0,6.0,0.0,2069.5,1800.0
4315404,Redentora,1999,-27.58313529411765,-53.64262941176471,39.88851139871449,6.0,0.0,944.8999999999997,900.0
4315404,Redentora,2000,-27.58313529411765,-53.64262941176471,49.91372485506703,7.0,0.0,900.0000000000003,1800.0
4315404,Redentora,2001,-27.58313529411765,-53.64262941176471,0.0,6.0,0.0,1460.9999999999993,2200.0
4315404,Redentora,2002,-27.58313529411765,-53.64262941176471,115.46730745613414,9.0,0.0,904.1999999999999,696.0
4315404,Redentora,2003,-27.58313529411765,-53.64262941176471,0.0,5.0,0.0,1351.5000000000002,1600.0
4315404,Redentora,2004,-27.58313529411765,-53.64262941176471,124.11197710329043,8.0,0.0,1001.8000000000003,540.0
4315404,Redentora,2005,-27.58313529411765,-53.64262941176471,223.83635059764322,19.0,1.0,738.1000000000003,200.0
4315404,Redentora,2006,-27.58313529411765,-53.64262941176471,167.8078310003803,6.0,0.0,1003.9000000000003,1200.0
4315404,Redentora,2007,-27.58313529411765,-53.64262941176471,0.0,6.0,0.0,1070.8999999999996,3000.0
4315404,Redentora,2008,-27.58313529411765,-53.64262941176471,114.79892979930298,10.0,0.0,941.0000000000005,900.0
4315404,Redentora,2009,-27.58313529411765,-53.64262941176471,120.51055899187796,6.0,0.0,839.0000000000002,1350.0
4315404,Redentora,2010,-27.58313529411765,-53.64262941176471,0.0,9.0,0.0,1114.3,1620.0
4315404,Redentora,2011,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,1165.9999999999998,2400.0
4315404,Redentora,2012,-27.58313529411765,-53.64262941176471,212.32168349759755,10.0,5.0,599.3000000000001,405.0
4315404,Redentora,2013,-27.58313529411765,-53.64262941176471,0.0,7.0,0.0,1056.8000000000002,2700.0
4315404,Redentora,2014,-27.58313529411765,-53.64262941176471,97.56926863433061,8.0,1.0,850.6999999999998,2800.0
4315404,Redentora,2015,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,1120.1000000000001,3000.0
4315404,Redentora,2016,-27.58313529411765,-53.64262941176471,0.0,12.0,0.0,1600.4999999999993,3300.0
4315404,Redentora,2017,-27.58313529411765,-53.64262941176471,0.0,4.0,0.0,1150.3999999999996,3600.0
4315404,Redentora,2018,-27.58313529411765,-53.64262941176471,33.66217828361189,9.0,0.0,1030.0000000000005,3000.0
4315404,Redentora,2019,-27.58313529411765,-53.64262941176471,33.382570036357535,7.0,0.0,1011.9,3000.0
4315404,Redentora,2020,-27.58313529411765,-53.64262941176471,88.29015022903532,9.0,2.0,724.8000000000003,3000.0
4315404,Redentora,2021,-27.58313529411765,-53.64262941176471,77.10240585829162,7.0,0.0,627.7999999999998,3000.0
4315404,Redentora,2022,-27.58313529411765,-53.64262941176471,255.98494545417915,8.0,14.0,759.8000000000008,1000.0
4315404,Redentora,2023,-27.58313529411765,-53.64262941176471,197.7327749370156,6.0,0.0,606.9000000000002,2100.0
4315404,Redentora,2024,-27.58313529411765,-53.64262941176471,19.382520019750423,7.0,0.0,1662.3000000000006,2315.0
4319109,São Martinho,1980,-27.73218125,-53.95648125,0.0,8.0,0.0,1217.5,1800.0
4319109,São Martinho,1981,-27.73218125,-53.95648125,39.665383744808366,9.0,0.0,749.7,1550.0
4319109,São Martinho,1982,-27.73218125,-53.95648125,89.51838798923657,10.0,0.0,707.4000000000001,1320.0
4319109,São Martinho,1983,-27.73218125,-53.95648125,0.0,7.0,0.0,1250.5000000000002,1803.0
4319109,São Martinho,1984,-27.73218125,-53.95648125,126.16163245695827,9.0,0.0,659.3,1600.0
4319109,São Martinho,1985,-27.73218125,-53.95648125,163.6797870170273,7.0,0.0,829.0999999999996,1800.0
4319109,São Martinho,1986,-27.73218125,-53.95648125,102.70714292097958,6.0,3.0,714.2,1200.0
4319109,São Martinho,1987,-27.73218125,-53.95648125,0.0,7.0,0.0,964.7999999999998,1680.0
4319109,São Martinho,1988,-27.73218125,-53.95648125,34.76249358824685,7.0,0.0,854.7000000000002,1320.0
4319109,São Martinho,1989,-27.73218125,-53.95648125,0.0,5.0,0.0,860.1000000000003,1800.0
4319109,São Martinho,1990,-27.73218125,-53.95648125,0.0,5.0,0.0,954.2000000000005,2044.0
4319109,São Martinho,1991,-27.73218125,-53.95648125,283.7485565440759,12.0,1.0,799.7000000000003,720.0
4319109,São Martinho,1992,-27.73218125,-53.95648125,0.0,13.0,0.0,1008.9000000000002,2100.0
4319109,São Martinho,1993,-27.73218125,-53.95648125,114.39599857385357,7.0,0.0,749.8999999999996,2000.0
4319109,São Martinho,1994,-27.73218125,-53.95648125,0.0,9.0,0.0,1144.7999999999995,1800.0
4319109,São Martinho,1995,-27.73218125,-53.95648125,0.0,4.0,0.0,1338.7999999999997,1800.0
4319109,São Martinho,1996,-27.73218125,-53.95648125,0.0,9.0,0.0,917.9000000000008,1350.0
4319109,São Martinho,1997,-27.73218125,-53.95648125,25.603742614390626,5.0,0.0,1033.8000000000002,1680.0
4319109,São Martinho,1998,-27.73218125,-53.95648125,0.0,6.0,0.0,1984.0000000000005,2220.0
4319109,São Martinho,1999,-27.73218125,-53.95648125,58.638201195643326,6.0,0.0,859.7000000000002,1680.0
4319109,São Martinho,2000,-27.73218125,-53.95648125,57.51017915844658,8.0,0.0,902.5000000000001,1634.0
4319109,São Martinho,2001,-27.73218125,-53.95648125,0.0,6.0,0.0,1445.6999999999996,2400.0
4319109,São Martinho,2002,-27.73218125,-53.95648125,116.89037319228474,9.0,0.0,844.1000000000004,1650.0
4319109,São Martinho,2003,-27.73218125,-53.95648125,0.0,5.0,0.0,1338.6000000000001,2700.0
4319109,São Martinho,2004,-27.73218125,-53.95648125,155.5052917020985,8.0,0.0,945.3999999999999,1440.0
4319109,São Martinho,2005,-27.73218125,-53.95648125,222.9477195152733,20.0,2.0,689.1,540.0
4319109,São Martinho,2006,-27.73218125,-53.95648125,176.68358661669401,7.0,5.0,910.7000000000004,2000.0
4319109,São Martinho,2007,-27.73218125,-53.95648125,0.0,6.0,0.0,1027.9000000000003,2700.0
4319109,São Martinho,2008,-27.73218125,-53.95648125,123.03054529537222,10.0,0.0,864.8000000000008,2100.0
4319109,São Martinho,2009,-27.73218125,-53.95648125,141.98726200399295,8.0,0.0,787.2000000000002,2100.0
4319109,São Martinho,2010,-27.73218125,-53.95648125,0.0,9.0,0.0,1126.3999999999999,2400.0
4319109,São Martinho,2011,-27.73218125,-53.95648125,0.0,4.0,0.0,1001.2,3120.0
4319109,São Martinho,2012,-27.73218125,-53.95648125,279.8832383003432,10.0,9.0,567.1999999999999,840.0
4319109,São Martinho,2013,-27.73218125,-53.95648125,0.0,7.0,0.0,958.9000000000004,3000.0
4319109,São Martinho,2014,-27.73218125,-53.95648125,127.58463257955094,8.0,7.0,787.9000000000001,2700.0
4319109,São Martinho,2015,-27.73218125,-53.95648125,0.0,5.0,0.0,969.1999999999999,3000.0
4319109,São Martinho,2016,-27.73218125,-53.95648125,0.0,16.0,0.0,1458.0999999999995,3300.0
4319109,São Martinho,2017,-27.73218125,-53.95648125,1.8991075453598114,4.0,0.0,998.0000000000005,3420.0
4319109,São Martinho,2018,-27.73218125,-53.95648125,17.094645938565428,11.0,0.0,978.0999999999997,3360.0
4319109,São Martinho,2019,-27.73218125,-53.95648125,0.0,7.0,2.0,980.1,3380.0
4319109,São Martinho,2020,-27.73218125,-53.95648125,124.24603925038868,8.0,4.0,690.1,3380.0
4319109,São Martinho,2021,-27.73218125,-53.95648125,67.59280656119819,7.0,0.0,616.0,3380.0
4319109,São Martinho,2022,-27.73218125,-53.95648125,211.24604939428195,9.0,24.0,910.8999999999999,900.0
4319109,São Martinho,2023,-27.73218125,-53.95648125,231.8826228446625,6.0,1.0,605.8000000000001,2040.0
4319109,São Martinho,2024,-27.73218125,-53.95648125,47.129392199192424,10.0,1.0,1744.4,3300.0
4320230,Sede Nova,1989,-27.658077777777777,-53.973833333333324,0.0,5.0,0.0,860.1000000000003,2100.0
4320230,Sede Nova,1990,-27.658077777777777,-53.973833333333324,0.0,5.0,0.0,954.2000000000005,2100.0
4320230,Sede Nova,1991,-27.658077777777777,-53.973833333333324,286.7989355870951,12.0,1.0,799.7000000000003,720.0
4320230,Sede Nova,1992,-27.658077777777777,-53.973833333333324,0.0,13.0,0.0,1008.9000000000002,2100.0
4320230,Sede Nova,1993,-27.658077777777777,-53.973833333333324,117.22637187454154,7.0,0.0,749.8999999999996,2100.0
4320230,Sede Nova,1994,-27.658077777777777,-53.973833333333324,0.0,9.0,0.0,1144.7999999999995,1800.0
4320230,Sede Nova,1995,-27.658077777777777,-53.973833333333324,0.0,4.0,0.0,1338.7999999999997,1920.0
4320230,Sede Nova,1996,-27.658077777777777,-53.973833333333324,0.0,9.0,0.0,917.9000000000008,1575.0
4320230,Sede Nova,1997,-27.658077777777777,-53.973833333333324,28.25982767546902,5.0,0.0,1033.8000000000002,1500.0
4320230,Sede Nova,1998,-27.658077777777777,-53.973833333333324,0.0,6.0,0.0,1984.0000000000005,2400.0
4320230,Sede Nova,1999,-27.658077777777777,-53.973833333333324,61.505056614266124,6.0,0.0,859.7000000000002,1260.0
4320230,Sede Nova,2000,-27.658077777777777,-53.973833333333324,60.32890201803444,8.0,0.0,902.5000000000001,1830.0
4320230,Sede Nova,2001,-27.658077777777777,-53.973833333333324,0.0,6.0,0.0,1445.6999999999996,2400.0
4320230,Sede Nova,2002,-27.658077777777777,-53.973833333333324,119.70710665337162,9.0,0.0,844.1000000000004,1800.0
4320230,Sede Nova,2003,-27.658077777777777,-53.973833333333324,0.0,5.0,0.0,1338.6000000000001,2400.0
4320230,Sede Nova,2004,-27.658077777777777,-53.973833333333324,158.30415889853836,8.0,0.0,945.3999999999999,1140.0
4320230,Sede Nova,2005,-27.658077777777777,-53.973833333333324,225.88226486290162,20.0,2.0,689.1,420.0
4320230,Sede Nova,2006,-27.658077777777777,-53.973833333333324,179.5841875784364,7.0,6.0,910.7000000000004,2400.0
4320230,Sede Nova,2007,-27.658077777777777,-53.973833333333324,0.0,6.0,0.0,1027.9000000000003,3000.0
4320230,Sede Nova,2008,-27.658077777777777,-53.973833333333324,125.84708940898548,10.0,0.0,864.8000000000008,2160.0
4320230,Sede Nova,2009,-27.658077777777777,-53.973833333333324,144.81763674989816,8.0,0.0,787.2000000000002,1920.0
4320230,Sede Nova,2010,-27.658077777777777,-53.973833333333324,0.0,9.0,0.0,1126.3999999999999,2700.0
4320230,Sede Nova,2011,-27.658077777777777,-53.973833333333324,0.0,4.0,0.0,1001.2,3300.0
4320230,Sede Nova,2012,-27.658077777777777,-53.973833333333324,282.8783312629942,10.0,12.0,567.1999999999999,1600.0
4320230,Sede Nova,2013,-27.658077777777777,-53.973833333333324,2.606990516441586,7.0,0.0,958.9000000000004,3000.0
4320230,Sede Nova,2014,-27.658077777777777,-53.973833333333324,130.39558662785805,8.0,11.0,787.9000000000001,2820.0
4320230,Sede Nova,2015,-27.658077777777777,-53.973833333333324,0.0,5.0,0.0,969.1999999999999,3000.0
4320230,Sede Nova,2016,-27.658077777777777,-53.973833333333324,0.0,16.0,0.0,1458.0999999999995,3300.0
4320230,Sede Nova,2017,-27.658077777777777,-53.973833333333324,0.0,4.0,0.0,1009.6000000000001,3600.0
4320230,Sede Nova,2018,-27.658077777777777,-53.973833333333324,0.0,11.0,0.0,1015.7000000000003,3600.0
4320230,Sede Nova,2019,-27.658077777777777,-53.973833333333324,0.0,7.0,0.0,982.1000000000001,3600.0
4320230,Sede Nova,2020,-27.658077777777777,-53.973833333333324,76.0091192862225,8.0,4.0,767.6000000000001,2880.0
4320230,Sede Nova,2021,-27.658077777777777,-53.973833333333324,49.25637375566306,7.0,0.0,657.6,3300.0
4320230,Sede Nova,2022,-27.658077777777777,-53.973833333333324,225.84814747632342,10.0,15.0,840.1999999999998,900.0
4320230,Sede Nova,2023,-27.658077777777777,-53.973833333333324,227.52354371140132,7.0,0.0,578.3,2400.0
4320230,Sede Nova,2024,-27.658077777777777,-53.973833333333324,33.381512530886354,9.0,0.0,1720.3000000000002,3600.0
4321402,Tenente Portela,1980,-27.348807142857144,-53.74567857142858,0.0,0.0,0.0,0.0,1600.0
4321402,Tenente Portela,1981,-27.348807142857144,-53.74567857142858,0.0,2.0,0.0,425.9599999999999,1500.0
4321402,Tenente Portela,1982,-27.348807142857144,-53.74567857142858,150.12629312564195,18.0,2.0,755.7699999999998,1180.0
4321402,Tenente Portela,1983,-27.348807142857144,-53.74567857142858,0.0,5.0,0.0,1389.4100000000003,1659.0
4321402,Tenente Portela,1984,-27.348807142857144,-53.74567857142858,33.4082236875399,6.0,0.0,877.6399999999993,1800.0
4321402,Tenente Portela,1985,-27.348807142857144,-53.74567857142858,78.70025977183096,5.0,3.0,1059.0699999999997,1563.0
4321402,Tenente Portela,1986,-27.348807142857144,-53.74567857142858,204.1331139225329,4.0,11.0,661.0599999999998,1200.0
4321402,Tenente Portela,1987,-27.348807142857144,-53.74567857142858,58.12218429829595,10.0,1.0,892.5700000000003,1440.0
4321402,Tenente Portela,1988,-27.348807142857144,-53.74567857142858,126.55832660637812,5.0,1.0,768.7499999999998,1260.0
4321402,Tenente Portela,1989,-27.348807142857144,-53.74567857142858,0.0,9.0,0.0,902.9099999999999,1800.0
4321402,Tenente Portela,1990,-27.348807142857144,-53.74567857142858,0.0,5.0,0.0,930.2500000000005,1800.0
4321402,Tenente Portela,1991,-27.348807142857144,-53.74567857142858,285.4812962863136,12.0,3.0,818.84,630.0
4321402,Tenente Portela,1992,-27.348807142857144,-53.74567857142858,0.0,11.0,3.0,1073.7799999999997,1800.0
4321402,Tenente Portela,1993,-27.348807142857144,-53.74567857142858,22.577025491160022,6.0,0.0,1069.8699999999997,1800.0
4321402,Tenente Portela,1994,-27.348807142857144,-53.74567857142858,0.0,5.0,0.0,1204.4099999999999,1700.0
4321402,Tenente Portela,1995,-27.348807142857144,-53.74567857142858,0.0,5.0,0.0,1202.7900000000002,1860.0
4321402,Tenente Portela,1996,-27.348807142857144,-53.74567857142858,0.0,3.0,4.0,1067.2799999999997,1300.0
4321402,Tenente Portela,1997,-27.348807142857144,-53.74567857142858,0.0,4.0,0.0,1079.5400000000002,1350.0
4321402,Tenente Portela,1998,-27.348807142857144,-53.74567857142858,0.0,6.0,0.0,2056.72,1560.0
4321402,Tenente Portela,1999,-27.348807142857144,-53.74567857142858,170.9983496035625,5.0,0.0,745.1199999999999,965.0
4321402,Tenente Portela,2000,-27.348807142857144,-53.74567857142858,154.3451019380916,5.0,0.0,954.5500000000002,1800.0
4321402,Tenente Portela,2001,-27.348807142857144,-53.74567857142858,0.0,4.0,0.0,1181.7099999999994,2100.0
4321402,Tenente Portela,2002,-27.348807142857144,-53.74567857142858,215.5202580978147,9.0,1.0,778.7199999999997,1386.0
4321402,Tenente Portela,2003,-27.348807142857144,-53.74567857142858,0.0,8.0,0.0,1416.5500000000004,2220.0
4321402,Tenente Portela,2004,-27.348807142857144,-53.74567857142858,144.75988760467922,11.0,0.0,1013.9499999999997,1080.0
4321402,Tenente Portela,2005,-27.348807142857144,-53.74567857142858,346.5872810510227,20.0,13.0,643.0899999999997,600.0
4321402,Tenente Portela,2006,-27.348807142857144,-53.74567857142858,199.9395923223154,8.0,2.0,813.6299999999994,1380.0
4321402,Tenente Portela,2007,-27.348807142857144,-53.74567857142858,0.0,6.0,1.0,1010.9499999999995,2280.0
4321402,Tenente Portela,2008,-27.348807142857144,-53.74567857142858,200.7182151742304,10.0,0.0,825.56,1800.0
